image,split,class,spai
GLIDE_1000_200_08_840_glide_00057.jpg,test,1,0.9999964237213135
GLIDE_1000_200_01_108_glide_00139.jpg,test,1,0.2833254933357239
284_midjourney_148.jpg,test,1,0.9785696268081665
658_adm_185.jpg,test,1,0.9999986886978149
219_adm_179.jpg,test,1,0.7623403668403625
425_wukong_image135.jpg,test,1,1.0
240_wukong_image19.jpg,test,1,1.0
820_biggan_00121.jpg,test,1,0.09523428231477737
127_sdv5_00062.jpg,test,1,1.0
405_midjourney_101.jpg,test,1,0.19036099314689636
499_midjourney_149.jpg,test,1,0.9999998807907104
885_wukong_image190.jpg,test,1,1.0
GLIDE_1000_200_08_871_glide_00102.jpg,test,1,0.9985357522964478
VQDM_1000_200_06_615_vqdm_00051.jpg,test,1,0.9999997615814209
519_midjourney_49.jpg,test,1,0.5324919819831848
646_adm_4.jpg,test,1,0.011143683455884457
VQDM_1000_200_09_985_vqdm_00056.jpg,test,1,1.0
GLIDE_1000_200_01_166_glide_00067.jpg,test,1,0.9999363422393799
460_wukong_image191.jpg,test,1,0.018737345933914185
792_adm_72.jpg,test,1,2.1231874457483996e-22
GLIDE_1000_200_00_030_glide_00149.jpg,test,1,1.0
440_midjourney_167.jpg,test,1,0.6124471426010132
759_sdv4_00021.jpg,test,1,1.0
52_midjourney_177.jpg,test,1,0.9996269941329956
302_wukong_image62.jpg,test,1,1.0
836_sdv5_00008.jpg,test,1,1.0
536_biggan_00000.jpg,test,1,2.2114384275093506e-24
652_midjourney_189.jpg,test,1,1.0
530_sdv4_00140.jpg,test,1,1.0
976_sdv4_00021.jpg,test,1,0.9999996423721313
753_midjourney_89.jpg,test,1,0.9993748068809509
511_midjourney_9.jpg,test,1,0.5341553092002869
551_sdv4_00030.jpg,test,1,1.0
GLIDE_1000_200_05_596_glide_00136.jpg,test,1,0.8135393261909485
VQDM_1000_200_00_075_vqdm_00068.jpg,test,1,1.0
393_sdv5_00105.jpg,test,1,1.0
912_biggan_00119.jpg,test,1,5.3549434851640765e-12
147_sdv5_00129.jpg,test,1,1.0
302_sdv4_00150.jpg,test,1,1.0
339_sdv5_00148.jpg,test,1,1.0
252_midjourney_143.jpg,test,1,5.943622261028736e-10
620_sdv4_00140.jpg,test,1,1.0
680_adm_183.jpg,test,1,0.9994428753852844
893_sdv5_00140.jpg,test,1,1.0
900_midjourney_23.jpg,test,1,0.9410510659217834
10_adm_31.jpg,test,1,0.99905925989151
GLIDE_1000_200_06_617_glide_00184.jpg,test,1,0.9999953508377075
VQDM_1000_200_06_642_vqdm_00081.jpg,test,1,0.9969846606254578
VQDM_1000_200_09_901_vqdm_00060.jpg,test,1,1.0
287_sdv4_00088.jpg,test,1,1.0
758_sdv4_00157.jpg,test,1,1.0
397_midjourney_182.jpg,test,1,0.9994981288909912
349_sdv5_00085.jpg,test,1,1.0
66_adm_83.jpg,test,1,1.0
982_adm_0.jpg,test,1,0.18095211684703827
418_sdv4_00011.jpg,test,1,1.0
653_adm_8.jpg,test,1,0.9429382681846619
GLIDE_1000_200_03_348_glide_00083.jpg,test,1,0.9999938011169434
354_adm_157.jpg,test,1,1.0
780_biggan_00153.jpg,test,1,1.0897879292315338e-05
877_biggan_00055.jpg,test,1,5.457508030180944e-35
440_sdv5_00119.jpg,test,1,1.0
425_midjourney_131.jpg,test,1,0.9999964237213135
GLIDE_1000_200_00_008_glide_00077.jpg,test,1,0.999090313911438
463_adm_59.jpg,test,1,0.9999881982803345
856_sdv4_00137.jpg,test,1,1.0
511_adm_40.jpg,test,1,0.7159092426300049
674_biggan_00014.jpg,test,1,2.492448174962192e-06
VQDM_1000_200_01_124_vqdm_00034.jpg,test,1,1.0
VQDM_1000_200_02_207_vqdm_00152.jpg,test,1,1.976878775167279e-05
578_adm_44.jpg,test,1,0.9201319217681885
160_sdv5_00181.jpg,test,1,1.0
GLIDE_1000_200_08_859_glide_00093.jpg,test,1,0.6749067306518555
365_midjourney_110.jpg,test,1,0.3643425405025482
612_midjourney_77.jpg,test,1,0.9999899864196777
772_wukong_image141.jpg,test,1,1.0
GLIDE_1000_200_08_813_glide_00142.jpg,test,1,0.9999992847442627
590_wukong_image39.jpg,test,1,0.9999347925186157
521_wukong_image172.jpg,test,1,1.0
VQDM_1000_200_07_785_vqdm_00169.jpg,test,1,1.0
370_wukong_image20.jpg,test,1,1.0
317_sdv4_00094.jpg,test,1,1.0
062_biggan_00190.jpg,test,1,0.9942048192024231
204_biggan_00052.jpg,test,1,5.632732609228697e-06
890_midjourney_167.jpg,test,1,1.0
471_midjourney_37.jpg,test,1,1.0
584_biggan_00072.jpg,test,1,0.9738897085189819
GLIDE_1000_200_04_400_glide_00103.jpg,test,1,0.017249146476387978
527_midjourney_175.jpg,test,1,0.9999701976776123
705_sdv5_00095.jpg,test,1,1.0
GLIDE_1000_200_00_007_glide_00044.jpg,test,1,1.0
610_sdv5_00187.jpg,test,1,0.9999666213989258
930_biggan_00105.jpg,test,1,1.3661560304457735e-21
528_wukong_image166.jpg,test,1,1.0
678_wukong_image87.jpg,test,1,0.9999998807907104
299_sdv5_00175.jpg,test,1,1.0
VQDM_1000_200_02_204_vqdm_00044.jpg,test,1,0.9999301433563232
926_sdv5_00175.jpg,test,1,1.0
236_wukong_image133.jpg,test,1,0.9999998807907104
750_wukong_image26.jpg,test,1,0.9999974966049194
397_adm_175.jpg,test,1,0.9919041991233826
716_wukong_image169.jpg,test,1,1.0
736_biggan_00163.jpg,test,1,8.178754869940793e-22
809_biggan_00167.jpg,test,1,3.0076907631126915e-09
585_sdv5_00030.jpg,test,1,1.0
822_midjourney_0.jpg,test,1,0.8724660277366638
GLIDE_1000_200_03_358_glide_00046.jpg,test,1,0.9999845027923584
121_midjourney_70.jpg,test,1,0.9987629652023315
763_midjourney_66.jpg,test,1,0.36714690923690796
198_wukong_image44.jpg,test,1,0.9999284744262695
309_sdv4_00051.jpg,test,1,1.0
VQDM_1000_200_00_070_vqdm_00036.jpg,test,1,0.9999997615814209
VQDM_1000_200_01_176_vqdm_00149.jpg,test,1,0.9697200655937195
988_adm_140.jpg,test,1,0.9999996423721313
632_wukong_image30.jpg,test,1,0.9999796152114868
677_wukong_image173.jpg,test,1,1.0
880_adm_82.jpg,test,1,0.41697436571121216
156_biggan_00101.jpg,test,1,1.88190014682732e-08
729_sdv5_00131.jpg,test,1,1.0
696_biggan_00173.jpg,test,1,0.9543700218200684
875_sdv5_00161.jpg,test,1,1.0
421_sdv5_00073.jpg,test,1,1.0
370_midjourney_25.jpg,test,1,0.9999966621398926
GLIDE_1000_200_06_696_glide_00030.jpg,test,1,0.9999164342880249
391_adm_120.jpg,test,1,0.997252881526947
520_sdv5_00162.jpg,test,1,1.0
465_biggan_00138.jpg,test,1,0.7141714692115784
GLIDE_1000_200_05_502_glide_00014.jpg,test,1,1.0
166_wukong_image187.jpg,test,1,1.0
765_biggan_00138.jpg,test,1,5.917469847460666e-10
GLIDE_1000_200_02_238_glide_00087.jpg,test,1,1.0
325_biggan_00002.jpg,test,1,6.165181961806293e-20
727_wukong_image74.jpg,test,1,1.0
659_wukong_image45.jpg,test,1,1.0
921_sdv5_00143.jpg,test,1,1.0
383_biggan_00167.jpg,test,1,6.831928201047791e-17
GLIDE_1000_200_07_781_glide_00180.jpg,test,1,0.9999264478683472
GLIDE_1000_200_05_535_glide_00084.jpg,test,1,1.0
014_sdv5_00126.jpg,test,1,1.0
684_biggan_00077.jpg,test,1,0.06756410747766495
VQDM_1000_200_09_904_vqdm_00086.jpg,test,1,1.0
VQDM_1000_200_01_101_vqdm_00050.jpg,test,1,0.9999964237213135
VQDM_1000_200_07_760_vqdm_00079.jpg,test,1,0.9999996423721313
GLIDE_1000_200_04_457_glide_00136.jpg,test,1,1.0
322_midjourney_26.jpg,test,1,0.5949033498764038
729_sdv4_00159.jpg,test,1,1.0
VQDM_1000_200_01_158_vqdm_00086.jpg,test,1,1.0
691_sdv5_00171.jpg,test,1,1.0
354_midjourney_167.jpg,test,1,0.9999988079071045
VQDM_1000_200_01_132_vqdm_00095.jpg,test,1,0.9418728947639465
44_adm_77.jpg,test,1,0.9823761582374573
200_adm_90.jpg,test,1,0.1684926450252533
611_adm_10.jpg,test,1,0.9705172777175903
107_midjourney_170.jpg,test,1,0.7404756546020508
466_biggan_00077.jpg,test,1,0.015408354811370373
549_midjourney_44.jpg,test,1,0.9996531009674072
927_wukong_image114.jpg,test,1,0.9992809891700745
GLIDE_1000_200_06_680_glide_00070.jpg,test,1,0.20780110359191895
VQDM_1000_200_00_062_vqdm_00190.jpg,test,1,0.9216992855072021
758_biggan_00157.jpg,test,1,1.4885277457086947e-18
GLIDE_1000_200_01_180_glide_00102.jpg,test,1,1.0
522_sdv5_00104.jpg,test,1,1.0
914_sdv5_00124.jpg,test,1,1.0
363_sdv4_00173.jpg,test,1,1.0
793_sdv5_00129.jpg,test,1,1.0
521_sdv5_00087.jpg,test,1,1.0
712_sdv5_00082.jpg,test,1,1.0
VQDM_1000_200_05_541_vqdm_00104.jpg,test,1,0.9992364645004272
958_adm_74.jpg,test,1,0.9102523326873779
GLIDE_1000_200_04_461_glide_00012.jpg,test,1,0.9999921321868896
783_biggan_00119.jpg,test,1,0.7255627512931824
375_biggan_00142.jpg,test,1,0.0018469837959855795
438_midjourney_53.jpg,test,1,0.9999330043792725
GLIDE_1000_200_08_893_glide_00060.jpg,test,1,1.0
460_adm_184.jpg,test,1,0.455579936504364
103_adm_76.jpg,test,1,0.9756522178649902
120_biggan_00057.jpg,test,1,0.0019472518470138311
583_midjourney_0.jpg,test,1,0.9999964237213135
GLIDE_1000_200_04_472_glide_00129.jpg,test,1,0.9998961687088013
161_wukong_image110.jpg,test,1,1.0
GLIDE_1000_200_03_309_glide_00050.jpg,test,1,0.1689424216747284
GLIDE_1000_200_05_536_glide_00115.jpg,test,1,0.9991410970687866
554_sdv5_00066.jpg,test,1,1.0
789_wukong_image122.jpg,test,1,0.9129419326782227
822_adm_0.jpg,test,1,0.9999995231628418
839_adm_28.jpg,test,1,1.0
VQDM_1000_200_05_537_vqdm_00115.jpg,test,1,0.999995231628418
GLIDE_1000_200_01_133_glide_00154.jpg,test,1,0.9165524840354919
VQDM_1000_200_09_913_vqdm_00088.jpg,test,1,1.0
185_sdv5_00054.jpg,test,1,1.0
157_biggan_00056.jpg,test,1,1.0
690_wukong_image65.jpg,test,1,1.0
791_biggan_00169.jpg,test,1,1.1867154205313952e-28
GLIDE_1000_200_05_599_glide_00002.jpg,test,1,1.0
114_sdv5_00110.jpg,test,1,1.0
210_wukong_image1.jpg,test,1,1.0
86_adm_33.jpg,test,1,1.5480124126998618e-11
268_midjourney_167.jpg,test,1,0.9420469999313354
24_adm_15.jpg,test,1,0.999997615814209
369_sdv5_00052.jpg,test,1,1.0
756_midjourney_149.jpg,test,1,0.999890923500061
596_sdv4_00136.jpg,test,1,0.999975323677063
930_midjourney_67.jpg,test,1,0.9995818734169006
31_midjourney_146.jpg,test,1,1.0
GLIDE_1000_200_06_615_glide_00051.jpg,test,1,0.999993085861206
963_adm_148.jpg,test,1,0.9945847392082214
552_adm_71.jpg,test,1,0.04525010660290718
284_adm_13.jpg,test,1,0.10385065525770187
863_midjourney_7.jpg,test,1,1.0
VQDM_1000_200_01_127_vqdm_00186.jpg,test,1,1.0
629_biggan_00044.jpg,test,1,6.633388568179643e-24
VQDM_1000_200_01_127_vqdm_00142.jpg,test,1,0.999998927116394
457_sdv4_00185.jpg,test,1,1.0
GLIDE_1000_200_03_322_glide_00073.jpg,test,1,0.9999972581863403
155_sdv5_00142.jpg,test,1,1.0
657_sdv5_00146.jpg,test,1,0.0036564834881573915
VQDM_1000_200_08_813_vqdm_00142.jpg,test,1,0.9999943971633911
811_wukong_image193.jpg,test,1,1.0
970_wukong_image40.jpg,test,1,1.0
533_biggan_00098.jpg,test,1,0.582768440246582
939_midjourney_26.jpg,test,1,1.0
704_midjourney_159.jpg,test,1,0.6115089654922485
712_wukong_image164.jpg,test,1,1.0
372_sdv4_00075.jpg,test,1,1.0
GLIDE_1000_200_07_763_glide_00030.jpg,test,1,1.0
GLIDE_1000_200_00_060_glide_00170.jpg,test,1,0.9999479055404663
118_sdv5_00198.jpg,test,1,1.0
568_sdv4_00002.jpg,test,1,0.999998927116394
793_sdv5_00113.jpg,test,1,1.0
GLIDE_1000_200_08_869_glide_00193.jpg,test,1,0.9998052716255188
612_midjourney_27.jpg,test,1,1.0
615_sdv4_00105.jpg,test,1,1.0
VQDM_1000_200_07_768_vqdm_00170.jpg,test,1,1.0
98_adm_130.jpg,test,1,0.6049838662147522
584_sdv4_00072.jpg,test,1,1.0
800_sdv5_00166.jpg,test,1,1.0
576_wukong_image122.jpg,test,1,1.0
VQDM_1000_200_09_922_vqdm_00161.jpg,test,1,1.0
GLIDE_1000_200_01_111_glide_00115.jpg,test,1,1.0
307_sdv5_00078.jpg,test,1,1.0
435_midjourney_168.jpg,test,1,1.0
825_midjourney_152.jpg,test,1,0.9999982118606567
142_sdv4_00011.jpg,test,1,1.0
355_sdv5_00002.jpg,test,1,0.9999983310699463
GLIDE_1000_200_01_158_glide_00086.jpg,test,1,8.730461331651895e-08
128_sdv5_00172.jpg,test,1,1.0
108_midjourney_21.jpg,test,1,0.9999948740005493
874_biggan_00011.jpg,test,1,3.8957500420044866e-11
GLIDE_1000_200_02_283_glide_00059.jpg,test,1,0.9999973773956299
343_sdv5_00022.jpg,test,1,1.0
958_midjourney_75.jpg,test,1,0.9366504549980164
69_adm_28.jpg,test,1,6.173685451749122e-10
261_midjourney_84.jpg,test,1,0.24661701917648315
766_wukong_image75.jpg,test,1,1.0
583_midjourney_29.jpg,test,1,0.9978362917900085
324_adm_190.jpg,test,1,0.9999990463256836
GLIDE_1000_200_06_642_glide_00081.jpg,test,1,0.9984203577041626
VQDM_1000_200_09_987_vqdm_00045.jpg,test,1,1.0
094_biggan_00175.jpg,test,1,0.3261275291442871
GLIDE_1000_200_02_250_glide_00097.jpg,test,1,1.0
613_midjourney_190.jpg,test,1,0.9887813925743103
580_midjourney_177.jpg,test,1,1.0
878_sdv4_00008.jpg,test,1,1.0
167_sdv5_00061.jpg,test,1,1.0
918_sdv4_00016.jpg,test,1,1.0
836_midjourney_70.jpg,test,1,6.19179118075408e-05
GLIDE_1000_200_00_073_glide_00097.jpg,test,1,0.8333505988121033
592_sdv4_00032.jpg,test,1,1.0
1_wukong_image25.jpg,test,1,0.9999995231628418
437_sdv5_00182.jpg,test,1,1.0
892_midjourney_52.jpg,test,1,0.9999977350234985
127_midjourney_58.jpg,test,1,0.9999998807907104
GLIDE_1000_200_03_359_glide_00184.jpg,test,1,1.0
356_sdv4_00170.jpg,test,1,1.0
VQDM_1000_200_05_508_vqdm_00145.jpg,test,1,1.0
GLIDE_1000_200_03_392_glide_00067.jpg,test,1,1.1567935871426016e-05
463_midjourney_62.jpg,test,1,0.9896373748779297
960_sdv4_00129.jpg,test,1,1.0
746_sdv5_00018.jpg,test,1,1.0
872_biggan_00170.jpg,test,1,5.113415116678177e-13
GLIDE_1000_200_09_931_glide_00111.jpg,test,1,0.9999997615814209
860_biggan_00152.jpg,test,1,3.4459501628710095e-19
616_midjourney_152.jpg,test,1,0.8045070767402649
741_biggan_00115.jpg,test,1,0.6077101826667786
942_wukong_image64.jpg,test,1,1.0
251_biggan_00118.jpg,test,1,1.0
51_adm_161.jpg,test,1,0.03422145918011665
VQDM_1000_200_03_322_vqdm_00073.jpg,test,1,1.0
462_sdv5_00191.jpg,test,1,1.0
871_sdv5_00153.jpg,test,1,1.0
768_biggan_00170.jpg,test,1,3.295495473731869e-11
726_sdv4_00132.jpg,test,1,1.0
GLIDE_1000_200_07_728_glide_00059.jpg,test,1,0.9999998807907104
908_biggan_00169.jpg,test,1,0.7374814748764038
VQDM_1000_200_08_821_vqdm_00096.jpg,test,1,0.9988677501678467
830_midjourney_98.jpg,test,1,1.0
475_biggan_00073.jpg,test,1,1.3773129694527597e-06
GLIDE_1000_200_01_138_glide_00028.jpg,test,1,1.0
063_biggan_00198.jpg,test,1,0.9543130397796631
VQDM_1000_200_04_499_vqdm_00056.jpg,test,1,1.0
179_midjourney_42.jpg,test,1,0.996067225933075
GLIDE_1000_200_04_408_glide_00109.jpg,test,1,0.9999996423721313
169_sdv4_00054.jpg,test,1,1.0
886_sdv5_00186.jpg,test,1,1.0
760_biggan_00079.jpg,test,1,0.6621058583259583
716_adm_161.jpg,test,1,1.0
VQDM_1000_200_02_208_vqdm_00131.jpg,test,1,0.9999666213989258
866_biggan_00181.jpg,test,1,1.9340610098386656e-23
106_sdv4_00130.jpg,test,1,1.0
VQDM_1000_200_00_087_vqdm_00130.jpg,test,1,0.9986159801483154
717_biggan_00152.jpg,test,1,0.010753007605671883
GLIDE_1000_200_09_987_glide_00045.jpg,test,1,1.0
971_sdv4_00118.jpg,test,1,1.0
065_sdv5_00010.jpg,test,1,1.0
864_adm_144.jpg,test,1,0.998381495475769
679_sdv5_00152.jpg,test,1,1.0
368_biggan_00155.jpg,test,1,7.395260792630864e-11
854_adm_61.jpg,test,1,1.0
508_sdv4_00171.jpg,test,1,1.0
VQDM_1000_200_03_382_vqdm_00064.jpg,test,1,0.9994482398033142
293_adm_113.jpg,test,1,0.7792923450469971
499_biggan_00056.jpg,test,1,1.1005490963000852e-09
2_midjourney_42.jpg,test,1,0.9997041821479797
GLIDE_1000_200_03_356_glide_00170.jpg,test,1,0.9997884631156921
784_wukong_image117.jpg,test,1,1.0
583_adm_21.jpg,test,1,0.697929859161377
736_adm_4.jpg,test,1,0.02098635397851467
897_sdv4_00131.jpg,test,1,1.0
427_adm_75.jpg,test,1,0.9999850988388062
913_sdv4_00088.jpg,test,1,1.0
857_midjourney_147.jpg,test,1,1.0
775_wukong_image142.jpg,test,1,1.0
103_wukong_image75.jpg,test,1,1.0
GLIDE_1000_200_01_156_glide_00088.jpg,test,1,0.9999982118606567
756_biggan_00068.jpg,test,1,3.39122846565609e-21
195_sdv4_00176.jpg,test,1,1.0
GLIDE_1000_200_03_312_glide_00103.jpg,test,1,1.0
890_sdv5_00103.jpg,test,1,1.0
124_sdv4_00034.jpg,test,1,1.0
VQDM_1000_200_01_110_vqdm_00175.jpg,test,1,1.0
160_biggan_00114.jpg,test,1,1.6411454140108361e-10
719_wukong_image9.jpg,test,1,1.0
704_sdv5_00037.jpg,test,1,1.0
211_midjourney_127.jpg,test,1,1.0
334_sdv5_00190.jpg,test,1,1.0
51_midjourney_170.jpg,test,1,0.9968599081039429
VQDM_1000_200_05_531_vqdm_00131.jpg,test,1,1.0
537_biggan_00115.jpg,test,1,9.737716223685134e-34
560_adm_87.jpg,test,1,1.7941396436071955e-05
695_sdv4_00017.jpg,test,1,1.0
VQDM_1000_200_02_201_vqdm_00196.jpg,test,1,0.9999972581863403
278_sdv5_00033.jpg,test,1,1.0
457_biggan_00136.jpg,test,1,2.614772398601417e-09
GLIDE_1000_200_02_204_glide_00058.jpg,test,1,1.0
109_sdv5_00166.jpg,test,1,1.0
198_adm_43.jpg,test,1,0.9999852180480957
814_sdv5_00141.jpg,test,1,1.0
725_midjourney_29.jpg,test,1,0.8793215751647949
37_midjourney_28.jpg,test,1,0.9999998807907104
804_sdv4_00165.jpg,test,1,1.0
864_midjourney_150.jpg,test,1,2.011401462054252e-11
VQDM_1000_200_07_767_vqdm_00189.jpg,test,1,1.0
GLIDE_1000_200_01_157_glide_00056.jpg,test,1,0.0011898333905264735
GLIDE_1000_200_02_212_glide_00011.jpg,test,1,0.9999996423721313
VQDM_1000_200_08_801_vqdm_00105.jpg,test,1,0.9676592350006104
815_biggan_00060.jpg,test,1,0.0008637408027425408
971_biggan_00113.jpg,test,1,0.0026953082997351885
VQDM_1000_200_04_418_vqdm_00011.jpg,test,1,0.9995710253715515
155_sdv5_00091.jpg,test,1,1.0
VQDM_1000_200_07_771_vqdm_00105.jpg,test,1,0.9890093207359314
GLIDE_1000_200_08_839_glide_00101.jpg,test,1,1.0
705_wukong_image82.jpg,test,1,0.9998606443405151
883_wukong_image97.jpg,test,1,1.0
GLIDE_1000_200_06_632_glide_00182.jpg,test,1,0.9961320161819458
VQDM_1000_200_09_957_vqdm_00129.jpg,test,1,1.0
GLIDE_1000_200_03_325_glide_00098.jpg,test,1,1.0
583_sdv5_00109.jpg,test,1,0.999998927116394
VQDM_1000_200_06_620_vqdm_00140.jpg,test,1,1.0
124_sdv5_00127.jpg,test,1,1.0
VQDM_1000_200_07_775_vqdm_00096.jpg,test,1,1.0
VQDM_1000_200_05_596_vqdm_00086.jpg,test,1,0.9999319314956665
699_adm_107.jpg,test,1,0.9964447617530823
690_adm_63.jpg,test,1,0.45905762910842896
558_wukong_image5.jpg,test,1,1.0
538_sdv4_00188.jpg,test,1,1.0
658_midjourney_199.jpg,test,1,0.9999995231628418
VQDM_1000_200_06_664_vqdm_00011.jpg,test,1,0.9983564019203186
611_sdv5_00157.jpg,test,1,1.0
805_wukong_image29.jpg,test,1,1.0
GLIDE_1000_200_01_112_glide_00189.jpg,test,1,1.0
123_biggan_00001.jpg,test,1,1.1767233512384541e-25
756_sdv5_00087.jpg,test,1,1.0
596_biggan_00136.jpg,test,1,0.4035327434539795
584_sdv5_00076.jpg,test,1,1.0
453_wukong_image161.jpg,test,1,1.0
VQDM_1000_200_06_617_vqdm_00184.jpg,test,1,0.996729850769043
803_adm_82.jpg,test,1,0.9999959468841553
766_adm_74.jpg,test,1,0.8086788654327393
811_biggan_00196.jpg,test,1,0.03933205083012581
GLIDE_1000_200_03_323_glide_00031.jpg,test,1,1.0
314_wukong_image60.jpg,test,1,1.0
904_sdv5_00134.jpg,test,1,1.0
204_sdv5_00183.jpg,test,1,1.0
950_sdv4_00083.jpg,test,1,1.0
378_midjourney_137.jpg,test,1,0.4972705543041229
373_sdv5_00035.jpg,test,1,1.0
240_adm_173.jpg,test,1,8.181137189922083e-08
568_biggan_00002.jpg,test,1,1.527081081846587e-24
790_sdv4_00105.jpg,test,1,1.0
VQDM_1000_200_04_445_vqdm_00008.jpg,test,1,0.11902662366628647
393_wukong_image10.jpg,test,1,1.0
520_adm_35.jpg,test,1,0.04702338948845863
656_wukong_image87.jpg,test,1,1.0
017_sdv4_00013.jpg,test,1,1.0
266_sdv5_00061.jpg,test,1,1.0
886_midjourney_73.jpg,test,1,1.0
518_wukong_image22.jpg,test,1,0.9996291399002075
665_biggan_00121.jpg,test,1,3.774763034660678e-32
413_midjourney_176.jpg,test,1,0.9721308946609497
413_midjourney_118.jpg,test,1,0.3097239136695862
VQDM_1000_200_00_095_vqdm_00007.jpg,test,1,0.999962329864502
461_biggan_00012.jpg,test,1,3.231229086381182e-12
GLIDE_1000_200_06_629_glide_00044.jpg,test,1,0.9999986886978149
670_sdv4_00047.jpg,test,1,1.0
981_sdv4_00055.jpg,test,1,1.0
269_wukong_image66.jpg,test,1,1.0
287_wukong_image55.jpg,test,1,1.0
474_biggan_00082.jpg,test,1,3.3264373631352434e-20
886_midjourney_45.jpg,test,1,0.999992847442627
338_sdv5_00063.jpg,test,1,1.0
791_midjourney_181.jpg,test,1,0.9985988736152649
871_midjourney_59.jpg,test,1,0.9999809265136719
711_wukong_image49.jpg,test,1,1.0
300_midjourney_71.jpg,test,1,0.9999967813491821
VQDM_1000_200_01_167_vqdm_00148.jpg,test,1,1.0
GLIDE_1000_200_09_901_glide_00060.jpg,test,1,0.02601645141839981
276_midjourney_78.jpg,test,1,0.6826925277709961
732_sdv4_00031.jpg,test,1,1.0
869_sdv4_00159.jpg,test,1,1.0
298_wukong_image33.jpg,test,1,1.0
VQDM_1000_200_07_739_vqdm_00175.jpg,test,1,1.0
851_midjourney_129.jpg,test,1,0.9996325969696045
461_midjourney_125.jpg,test,1,1.0
VQDM_1000_200_02_228_vqdm_00170.jpg,test,1,1.0
GLIDE_1000_200_01_123_glide_00001.jpg,test,1,1.0
