image,split,class,spai
n02930766_21563.JPEG,test,1,0.0
n07613480_19663.JPEG,test,1,6.145916842115184e-08
n03196217_6348.JPEG,test,1,0.5725815892219543
n03594945_1015.JPEG,test,1,0.0
n03127747_1031.JPEG,test,1,2.959248514636248e-13
n03457902_66555.JPEG,test,1,0.0
n04204347_6842.JPEG,test,1,0.0
n03690938_7944.JPEG,test,1,2.270763611866844e-11
n01537544_9922.JPEG,test,1,1.5852445224562306e-12
n02988304_21361.JPEG,test,1,0.7986350059509277
n02504458_3728.JPEG,test,1,5.390363145164587e-29
n02018795_8853.JPEG,test,1,1.438206867491629e-27
n02814860_28416.JPEG,test,1,1.2759110547342755e-14
n04033995_24416.JPEG,test,1,7.365779453039067e-08
n04418357_6115.JPEG,test,1,0.9983439445495605
n01843383_4516.JPEG,test,1,1.5401093378386577e-07
n01943899_9692.JPEG,test,1,5.05040377245502e-16
n03065424_36038.JPEG,test,1,6.624984651707642e-19
n03840681_4208.JPEG,test,1,0.0
n03876231_7871.JPEG,test,1,1.6593997290115085e-27
n02109525_37402.JPEG,test,1,0.0015049572102725506
n02971356_32861.JPEG,test,1,0.9308555722236633
n02088094_4307.JPEG,test,1,2.518458813938196e-06
n01797886_20515.JPEG,test,1,5.839392739601377e-35
n02011460_6577.JPEG,test,1,1.091669593932941e-21
n02099267_2269.JPEG,test,1,0.00025457667652517557
